"id_formula","id_formulaX","id_formulaY","formulaImgPath","otherPrice","id_otherCurreny","id_otherUnit","type","id_car","version","name_formula","c_year","variant","duplicate","colorCode","colorRGB","clientName","cardNumber","seqnum","state","id_formulaZ","id_formulaZp","id_formulaZ2p","id_formulaXp","id_formulaX2p","id_formulaYp","id_formulaY2p","isEquation15perc4201","converted","Date_cre_mod","noEquation4201_180","colorRGBPerc","code_formulaX","code_formulaXp","code_formulaXpp","code_formulaY","code_formulaYp","code_formulaYpp","code_formulaZ","code_formulaZp","code_formulaZpp"
15738,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","ACHATGRAU","-","","0","7038","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15739,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","QUARZGRAU","-","","0","7039","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15741,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","FENSTERGRAU","-","","0","7040","0","","Solo 2",2,"U",,,,,,,,,"0",,,,,,,,,,,,
15742,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","VERKEHRSGRAU","-","","0","7042","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15743,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","VERKEHRSGRAU","-","","0","7043","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15744,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","SEIDENGRAU","-","","0","7044","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15745,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","TELEGRAU 1","-","","0","7045","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15746,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","TELEGRAU 2","-","","0","7046","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15747,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","TELEGRAU 4","-","","0","7047","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15748,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","GRUENBRAUN","-","","0","8000","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15749,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","OCKERBRAUN","-","","0","8001","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15750,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","SIGNALBRAUN","-","","0","8002","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15751,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","LEHMBRAUN","-","","0","8003","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15752,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","KUPFERBRAUN","-","","0","8004","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15753,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","REHBRAUN","-","","0","8007","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15754,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","OLIVBRAUN","-","","0","8008","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15755,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","NUSSBRAUN","-","","0","8011","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15756,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","ROTBRAUN","-","","0","8012","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15757,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","SEPIABRAUN","-","","0","8014","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15758,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","KASTANIENBRAUN","-","","0","8015","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15759,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","MAHAGONIBRAUN","-","","0","8016","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15760,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","SCHOKOLADENBRAUN","-","","0","8017","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15761,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","GRAUBRAUN","-","","0","8019","0","","",1,"U",,,,,,,,,"1","5:7:2018:11:39:15",0,"",,,,,,,,,
15762,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","SCHWARZBRAUN","-","","0","8022","0","","",1,"U",,,,,,,,,"1","13:7:2018:12:17:43",0,"",,,,,,,,,
15763,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","ORANGEBRAUN","-","","0","8023","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15764,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","BEIGEBRAUN","-","","0","8024","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15765,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","BLASSBRAUN","-","","0","8025","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15766,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","TERRABRAUN","-","","0","8028","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15767,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","CREMEWEISS","-","","0","9001","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15768,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","GRAUWEISS","-","","0","9002","0","","",1,"U",,,,,,,,,"1",,0,"",,,,,,,,,
15769,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","SIGNALWEISS","-","","0","9003","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15770,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","SIGNALSCHWARZ","-","","0","9004","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15771,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","TIEFSCHWARZ","-","","0","9005","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15772,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","REINWEISS","-","","0","9010","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15773,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","GRAPHITSCHWARZ","-","","0","9011","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15774,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","VERKEHRSWEISS (Couche)","-","","0","9016","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15776,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","VERKEHRSSCHWARZ","-","","0","9017","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
15777,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1","PAPYRUSWEISS","-","","0","9018","0","","",0,"0",,,,,,,,,"1",,,,,,,,,,,,
65331,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SIGNALGELB (Couche)","-","","0","1003","-2058960","","",1,"U",,,,,,,,,"1",,0,"16777215:8.6;-16761826:0.08;-1:3.16;-235:34.18;-41969:53.98;",,,,,,,,,
65333,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","GOLDGELB (Couche)","-","","0","1004","-1667788","","",1,"U",,,,,,,,,"1",,0,"-13092808:8.11;-1:12.53;-205036:35.78;-41969:43.58;",,,,,,,,,
65336,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","MAISGELB (Couche)","-","","0","1006","-1799900","","",0,"0",,,,,,,,,"1",,,"-1:2.2;-2604543:2.57;-13092808:14.65;-235:80.58;",,,,,,,,,
65338,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","NARZISSENGELB (Couche)","-","","0","1007","-3245030","","",0,"0",,,,,,,,,"1",,,"-235:85.72;-13092808:14.28;",,,,,,,,,
65341,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ZITRONENGELB (Couche)","-","","0","1012","-1655242","","",0,"0",,,,,,,,,"1",,,"-1:28.92;-41969:45.92;-13092808:25.16;",,,,,,,,,
65343,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PERLWEISS","-","","0","1013","-4809330","","",0,"0",,,,,,,,,"1",,,"-4227838:4.05;-13092808:6.77;-1:89.18;",,,,,,,,,
65344,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ELFENBEIN","-","","0","1014","-4284272","","",0,"0",,,,,,,,,"1",,,"-1:71.02;-7981310:0.69;-13092808:18.36;-41969:9.92;",,,,,,,,,
65345,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","HELLELFENBEIN (Couche)","-","","0","1015","-4809330","","",0,"0",,,,,,,,,"1",,,"-13092808:6.84;-4227838:8.81;-1:84.34;",,,,,,,,,
65347,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SCHWEFELGELB (Couche)","-","","0","1016","-2041236","","",0,"0",,,,,,,,,"1",,,"-235:98.65;-16744193:0.59;-41969:0.75;",,,,,,,,,
65349,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SAFRANGELB (Couche)","-","","0","1017","-2655154","","",0,"0",,,,,,,,,"1",,,"-7981310:2.34;-1:45.85;-41969:51.81;",,,,,,,,,
65351,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ZINKGELB (Couche)","-","","0","1018","-1650092","","",0,"0",,,,,,,,,"1",,,"-235:43.68;-41969:16.92;-1:38.11;-13092808:1.29;",,,,,,,,,
65355,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","RAPSGELB (Couche)","-","","0","1021","-2644970","","",0,"0",,,,,,,,,"1",,,"-13092808:1.79;-235:70.95;-41969:27.26;",,,,,,,,,
65357,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","GELB (Couche)","-","","0","1023","-3234788","","",0,"0",,,,,,,,,"1",,,"-41969:29.34;-235:70.66;",,,,,,,,,
65360,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","CURRYGELB","-","","0","1027","-7177684","","",0,"0",,,,,,,,,"1",,,"-4227838:82.46;-1:16.95;-16765184:0.59;",,,,,,,,,
65361,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","MELONENGELB (Couche)","-","","0","1028","-88500","","",0,"0",,,,,,,,,"1",,,"-41969:65.34;-205036:34.66;",,,,,,,,,
65362,-1,-1,"0                                                                                                   ",0.00,0,0,"2K",48,"S1*","MELONENGELB (Sous-Couche)","-","","0","1028","-1","","",2,"U",,,,,,,,,"1",,,,,,,,,,,,
65363,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","GINSTERGELB (Couche)","-","","0","1032","-2506159","","",0,"0",,,,,,,,,"1",,,"-1:41.51;-13092808:18.06;-7981310:14.08;-4227838:26.36;",,,,,,,,,
65365,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","DALIENGELB (Couche)","-","","0","1033","-1010354","","",0,"0",,,,,,,,,"1",,,"-235:8.15;-1:20.03;-41969:70.88;-13092808:0.94;",,,,,,,,,
65367,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PASTELLGELB","-","","0","1034","-1529210","","",0,"0",,,,,,,,,"1",,,"-41969:43.91;-1:44.39;-4227838:7.19;-7981310:4.5;",,,,,,,,,
65371,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SONNENGELB (Couche)","-","","0","1037","-2981038","","",0,"0",,,,,,,,,"1",,,"-11709141:3.56;-41969:81.69;-1:14.75;",,,,,,,,,
65374,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","GELBORANGE","-","","0","2000","-548326","","1*",2,"U",,,,,,,,,"0",,,"-235:26.81;-63223:33.21;-41969:36.99;-13092808:2;-1:1;",,,,,,,,,
65375,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ROTORANGE","-","","0","2001","-1941976","","",0,"0",,,,,,,,,"1",,,"-2604543:41.26;-16777216:1.57;-3801088:2.22;-41969:54.95;",,,,,,,,,
65376,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BLUTORANGE","-","","0","2002","-1945310","","",0,"0",,,,,,,,,"1",,,"-1:2.8;-13092808:4.4;-63223:69.82;-205036:13.38;-8320469:9.6;",,,,,,,,,
65377,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PASTELLORANGE (Couche)","-","","0","2003","-36790","","",0,"0",,,,,,,,,"1",,,"-63223:11.35;-1:22.7;-41969:65.95;",,,,,,,,,
65379,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","REINORANGE","-","","0","2004","-891600","","",0,"0",,,,,,,,,"1",,,"-41969:82.88;-61681:13;-235:3.65;-13092808:0.47;",,,,,,,,,
65380,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","HELLROTORANGE","-","","0","2008","-1673392","","",0,"0",,,,,,,,,"1",,,"-61681:10.83;-41969:88.57;-13092808:0.6;",,,,,,,,,
65381,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","VERKEHRSORANGE (Couche)","-","","0","2009","-1681102","","",0,"0",,,,,,,,,"1",,,"-13092808:2.34;-1:28.64;-61681:69.02;",,,,,,,,,
65383,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SIGNALORANGE (Couche)","-","","0","2010","-1415655","","",0,"0",,,,,,,,,"1",,,"-4227838:44.5;-2604543:20.81;-61681:17.46;-1:17.24;",,,,,,,,,
65385,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","TIEFORANGE","-","","0","2011","-751059","","",0,"0",,,,,,,,,"1",,,"-41969:52.15;-205036:22.88;-1:12.9;-2604543:11.62;-61681:0.44;",,,,,,,,,
65386,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","LACHSORANGE","-","","0","2012","-1138046","","",0,"0",,,,,,,,,"1",,,"-4227838:37.07;-61681:19.88;-2604543:43.05;",,,,,,,,,
65387,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PERLORANGE","-","","0","2013","-4186620","","",0,"0",,,,,,,,,"1",,,"-16777216:4.92;-2604543:2.55;-12845056:1.36;-4653056:84.61;-2151168:6.55;",,,,,,,,,
65388,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","FEUERROT (Couche)","-","","0","3000","-4971222","","",0,"0",,,,,,,,,"1",,,"-9890257:12.64;-8320469:15.94;-13092808:15.58;-63223:55.84;",,,,,,,,,
65391,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","KARMINROT","-","","0","3002","-4901860","","",0,"0",,,,,,,,,"1",,,"-16777216:1.32;-1:3.58;-3801088:16.68;-8320469:26.67;-2604543:51.75;",,,,,,,,,
65392,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","RUBINROT (Couche)","-","","0","3003","-6472906","","",0,"0",,,,,,,,,"1",,,"-2604543:19.76;-7981310:22.57;-8320469:57.68;",,,,,,,,,
65394,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PURPURROT (Couche)","-","","0","3004","-8769497","","",0,"0",,,,,,,,,"1",,,"-14942153:0.76;-1:1.49;-2604543:35.48;-12582912:62.26;",,,,,,,,,
65399,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BRAUNROT","-","","0","3011","-9032170","","",0,"0",,,,,,,,,"1",,,"-9890257:66.77;-13092808:8.06;-3801088:21.12;-11709141:4.05;",,,,,,,,,
65400,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BEIGEROT","-","","0","3012","-3235712","","",0,"0",,,,,,,,,"1",,,"-4227838:14.17;-1:79.03;-16777216:6.8;",,,,,,,,,
65401,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","TOMATENROT","-","","0","3013","-5878233","","",0,"0",,,,,,,,,"1",,,"-7981310:41.09;-2604543:33.35;-9890257:25.56;",,,,,,,,,
65402,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ALTROSA","-","","0","3014","-2977664","","",0,"0",,,,,,,,,"1",,,"-3801088:17.57;-2604543:10.34;-1:68.64;-12845056:3.45;",,,,,,,,,
65403,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","HELLROSA (Couche)","-","","0","3015","-4548716","","",0,"0",,,,,,,,,"1",,,"-4227838:2.4;-8320469:3.67;-13092808:4.98;-1:88.95;",,,,,,,,,
65406,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ROSE","-","","0","3017","-2976629","","",0,"0",,,,,,,,,"1",,,"-2604543:55.21;-8320469:0.2;-9890257:44.6;",,,,,,,,,
65407,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ERDBEERROT","-","","0","3018","-1601408","","",0,"0",,,,,,,,,"1",,,"-3801088:61.46;-2604543:11.57;-1:26.98;",,,,,,,,,
65408,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","VERKEHRSROT (Couche)","-","","0","3020","-3202816","","",0,"0",,,,,,,,,"1",,,"-2604543:100;",,,,,,,,,
65410,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","LACHSROT (Couche)","-","","0","3022","-2186874","","",0,"0",,,,,,,,,"1",,,"-1:59.26;-8320469:4.36;-4227838:36.38;",,,,,,,,,
65412,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","HIMBEERROT","-","","0","3027","-5429711","","",0,"0",,,,,,,,,"1",,,"-8320469:5.11;-1:35.55;-9890257:59.34;",,,,,,,,,
65414,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PERLRUBINROT","-","","0","3032","-8384757","","",0,"0",,,,,,,,,"1",,,"-1:2.79;-12582912:13.36;-9890257:12.37;-13691136:15.48;-4653056:56;",,,,,,,,,
65415,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PERLROSA","-","","0","3033","-2318192","","",0,"0",,,,,,,,,"1",,,"-16777216:1.59;-2368549:2.06;-460552:6.2;-17617:21.3;-3801088:64.8;-8320469:3.65;-1907998:0.41;",,,,,,,,,
65416,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ROTLILA","-","","0","4001","-5206393","","",0,"0",,,,,,,,,"1",,,"-16777152:3.76;-9890257:11.65;-7981310:22.22;-1:62.38;",,,,,,,,,
65417,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ROTVIOLETT","-","","0","4002","-11455422","","",0,"0",,,,,,,,,"1",,,"-1:42.24;-16771281:0.92;-7981310:56.84;",,,,,,,,,
65418,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ERIKAVIOLETT","-","","0","4003","-3373684","","",0,"0",,,,,,,,,"1",,,"-3801088:17.57;-9890257:27.69;-1:54.74;",,,,,,,,,
65419,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BORDEAUXVIOLETT (Couche)","-","","0","4004","-10283488","","",0,"0",,,,,,,,,"1",,,"-9890257:8.2;-16777152:0.38;-3801088:21.3;-12582912:70.12;",,,,,,,,,
65421,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BLAULILA","-","","0","4005","-7591108","","",0,"0",,,,,,,,,"1",,,"-3801088:1.52;-1:67.46;-14942153:14.28;-12582912:13.35;-16777216:1.88;-9890257:1.52;",,,,,,,,,
65424,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PURPURVIOLETT (Couche)","-","","0","4007","-10146265","","",0,"0",,,,,,,,,"1",,,"-7981310:46.05;-1:19.85;-14942153:34.1;",,,,,,,,,
65426,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SIGNALVIOLETT","-","","0","4008","-8631464","","",0,"0",,,,,,,,,"1",,,"-12582912:10.62;-16777216:21.8;-1:67.58;",,,,,,,,,
65427,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","PASTELLVIOLETT","-","","0","4009","-5336954","","",0,"0",,,,,,,,,"1",,,"-7981310:14.55;-16777216:20.18;-1:65.27;",,,,,,,,,
65428,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","MAGENTA","-","","0","4010","-4373172","","",0,"0",,,,,,,,,"1",,,"-9890257:44.84;-1:39.35;-3801088:15.81;",,,,,,,,,
65432,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","VIOLETTBLAU","-","","0","5000","-14537665","","",1,"U",,,,,,,,,"1",,0,"16777215:7.91;-16771281:5.88;-14942153:6.31;-16777152:11.97;-1:22.82;-16777216:45.12;",,,,,,,,,
65435,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ULTRAMARINBLAU","-","","0","5002","-14931388","","1*",1,"U",,,,,,,,,"0",,,"-9890257:1.76;-13092808:7.2;-1:17.14;-14942153:25.02;-16768993:48.87;",,,,,,,,,
65437,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SCHWARZBLAU","-","","0","5004","-15720900","","",1,"U",,,,,,,,,"1",,0,"16777215:7.46;-16771281:0.55;-1:1.18;-16767426:7.93;-16777152:25.89;-16777216:56.99;",,,,,,,,,
65438,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SIGNALBLAU","-","","0","5005","-12561313","","",0,"0",,,,,,,,,"1",,,"-16768993:82.11;-16767426:8.63;-16777152:9.26;",,,,,,,,,
65440,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","GRAUBLAU","-","","0","5008","-14667208","","",1,"U",,,,,,,,,"1",,0,"-16765184:0.82;-16771281:3.57;-1:9.44;-16777216:86.16;",,,,,,,,,
65442,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","ENZIANBLAU","-","","0","5010","-14142137","","",0,"0",,,,,,,,,"1",,,"-1:24.19;-16767426:55.68;-16771281:20.13;",,,,,,,,,
65445,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","KOBALTBLAU","-","","0","5013","-14672072","","",0,"0",,,,,,,,,"1",,,"-16771281:35.62;-12582912:35.97;-7981310:13.69;-1:14.71;",,,,,,,,,
65447,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","HIMMELBLAU","-","","0","5015","-12562336","","",0,"0",,,,,,,,,"1",,,"-16771281:19.6;-1:59.34;-16777216:6.78;-16768993:14.29;",,,,,,,,,
65448,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","VERKEHRSBLAU","-","","0","5017","-14665153","","",0,"0",,,,,,,,,"1",,,"-16768993:65.01;-1:14.37;-16767426:19.46;-16777216:1.15;",,,,,,,,,
65450,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","CAPRIBLAU","-","","0","5019","-11707547","","",0,"0",,,,,,,,,"1",,,"-16765184:17.83;-1:38.28;-16767426:43.89;",,,,,,,,,
65451,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","OZEANBLAU","-","","0","5020","-14663120","","",0,"0",,,,,,,,,"1",,,"-205036:1.82;-1:4.61;-16767426:19.11;-16761826:17.49;-16768993:56.97;",,,,,,,,,
65453,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","NACHTBLAU","-","","0","5022","-13490638","","",0,"0",,,,,,,,,"1",,,"-12582912:25.25;-16768993:45.65;-1:10.16;-9890257:18.95;",,,,,,,,,
65459,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SMARAGDGRUEN","-","","0","6001","-10202074","","",0,"0",,,,,,,,,"1",,,"-16765184:36.17;-41969:34.84;-1:14.7;-16777216:3.91;-11709141:10.37;",,,,,,,,,
65460,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","LAUBGRUEN","-","","0","6002","-9477586","","",0,"0",,,,,,,,,"1",,,"-16765184:6.22;-1:4.62;-41969:27.63;-205036:48.71;-16771281:12.81;",,,,,,,,,
65463,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","MOOSGRUEN","-","","0","6005","-13616636","","",0,"0",,,,,,,,,"1",,,"-16777216:5.8;-16768993:14.98;-4227838:36.37;-16765184:42.85;",,,,,,,,,
65465,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","FLASCHENGRUEN","-","","0","6007","-12501460","","",0,"0",,,,,,,,,"1",,,"-16771281:8.42;-205036:8.49;-16761826:35.22;-7981310:47.86;",,,,,,,,,
65470,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SCHWARZGRUEN","-","","0","6012","-10470357","","",0,"0",,,,,,,,,"1",,,"-16777216:79.84;-16767426:10.92;-1:9.25;",,,,,,,,,
65475,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","MAIGRUEN","-","","0","6017","-2059442","","",1,"U",,,,,,,,,"1",,0,"-16761826:8.54;-16768993:11.2;-235:17.23;-1:19.2;-41969:43.83;",,,,,,,,,
65476,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","GELBGRUEN","-","","0","6018","-7961000","","",0,"0",,,,,,,,,"1",,,"-235:16.71;-16765184:21.99;-11709141:31.87;-1:29.43;",,,,,,,,,
65478,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","CHROMOXIDGRUEN","-","","0","6020","-6269397","","",0,"0",,,,,,,,,"1",,,"-1:7.41;-16777216:47.07;-16761826:10.84;-41969:34.67;",,,,,,,,,
65479,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BLASSGRUEN","-","","0","6021","-5200768","","",0,"0",,,,,,,,,"1",,,"-1:52.39;-4227838:40.48;-16765184:7.13;",,,,,,,,,
65480,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","BRAUNOLIV","-","","0","6022","-5221080","","",0,"0",,,,,,,,,"1",,,"-16777216:55.81;-41969:42.19;-1:2;",,,,,,,,,
65481,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","VERKEHRSGRUEN","-","","0","6024","-9929392","","",1,"U",,,,,,,,,"1",,0,"16777215:10.07;-235:4.88;-4227838:6.15;-16777216:9.27;-1:18.31;-16761826:51.33;",,,,,,,,,
65482,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","FARNGRUEN","-","","0","6025","-2059694","","",0,"0",,,,,,,,,"1",,,"-235:4.16;-1:18.44;-16767426:7.79;-41969:69.61;",,,,,,,,,
65484,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","LICHTGRUEN","-","","0","6027","-7302270","","",0,"0",,,,,,,,,"1",,,"-16768993:0.67;-1:89.38;-16765184:9.7;-41969:0.25;",,,,,,,,,
65486,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","MINZGRUEN","-","","0","6029","-8415660","","",0,"0",,,,,,,,,"1",,,"-16761826:86.36;-1:9.57;-205036:4.07;",,,,,,,,,
65487,-1,-1,"0                                                                                                   ",0.00,0,0,"BC",48,"S1","SIGNALGRUEN","-","","0","6032","-12824512","","",0,"0",,,,,,,,,"1",,,"-1:21.31;-4227838:19.4;-16771281:2.1;-16761826:51.91;-205036:5.28;",,,,,,,,,
